Bernard,M,Everton,20,0720,,0,0,0,0,,,,0,0
AndreGomes,M,Everton,21,0721,,0,0,0,0,,,,0,0
Stekelenburg,G,Everton,22,0722,,0,0,0,0,,,,0,0
Coleman,D,Everton,23,0723,,0,0,0,1,TFE,,,0,0
Gbamin,M,Everton,25,0725,,0,0,0,0,,,,0,0
T.Davies,M,Everton,26,0726,,0,0,0,0,,,,0,0
Kean,F,Everton,27,0727,,0,0,0,2,ESP,IMA,,0,0
Niasse,F,Everton,29,0729,,0,0,0,0,,,,0,0
Martina,D,Everton,30,0730,,0,0,0,0,,,,0,0
Baningime,M,Everton,34,0734,,0,0,0,0,,,,0,0
Adeniran,M,Everton,35,0735,,0,0,0,0,,,,0,0
Astley,D,Everton,38,0738,,0,0,0,0,,,,0,0
Foulds,D,Everton,39,0739,,0,0,0,0,,,,0,0
A.Evans,M,Paderborn,26,0741,,0,0,0,0,,,,0,0
Gordon,M,Everton,42,0742,,0,0,0,0,,,,0,0
Denny,M,Everton,43,0743,,0,0,0,0,,,,0,0
Markelo,D,Everton,44,0744,,0,0,0,0,,,,0,0
Ouzounidis,D,Everton,46,0746,,0,0,0,0,,,,0,0
Mampala,D,Everton,47,0747,,0,0,0,0,,,,0,0
K.John,M,Everton,48,0748,,0,0,0,0,,,,0,0
Simms,F,Everton,50,0750,,0,0,0,0,,,,0,0
Phillips,F,Everton,51,0751,,0,0,0,0,,,,0,0
N.Hansen,G,Everton,52,0752,,0,0,0,0,,,,0,0
Tyrer,G,Everton,53,0753,,0,0,0,0,,,,0,0
J.Anderson,D,Everton,54,0754,,0,0,0,0,,,,0,0
Iversen,M,Everton,55,0755,,0,0,0,0,,,,0,0
Leban,G,Everton,56,0756,,0,0,0,0,,,,0,0
B.Carroll,M,Everton,57,0757,,0,0,0,0,,,,0,0
Hunt,M,Everton,58,0758,,0,0,0,0,,,,0,0
R.Hughes,M,Everton,59,0759,,0,0,0,0,,,,0,0
J.Barrett,G,Everton,60,0760,,0,0,0,0,,,,0,0
McIntyre,G,Everton,63,0761,,0,0,0,0,,,,0,0
Onyango,M,Everton,62,0762,,0,0,0,0,,,,0,0
Schmeichel,G,Leicester,1,0801,LYF,10,2,0,1,LYF,,,0,0
Justin,D,Leicester,2,0802,,0,0,0,0,,,,0,0
Chilwell,D,Leicester,3,0803,HSV,10,0,0,1,HSV,,,0,0
Soyuncu,D,Leicester,4,0804,,0,0,0,0,,,,0,0
Morgan,D,Leicester,5,0805,,0,0,0,0,,,,0,0
J.Evans,D,Leicester,6,0806,,0,0,0,0,,,,0,0
D.Gray,M,Leicester,7,0807,,0,0,0,1,HSV,,,0,0
Tielemans,M,Leicester,8,0808,,0,2,0,1,IMA,,,0,0
Vardy,F,Leicester,9,0809,LEI,23,16,3,1,LEI,,,0,0
Maddison,M,Leicester,10,0810,JIU,43,4,0,2,ESP,JIU,,0,0
Albrighton,M,Leicester,11,0811,,0,0,0,0,,,,0,0
D.Ward,G,Leicester,12,0812,,0,0,0,0,,,,0,0
Iheanacho,F,Leicester,14,0814,LIN,10,0,1,2,HSV,LIN,,0,0
H.Barnes,M,Leicester,15,0815,XER,21,2,0,1,XER,,,0,0
A.Perez,F,Leicester,17,0817,,0,0,0,1,TFE,,,0,0
Amartey,M,Leicester,18,0818,,0,0,0,0,,,,0,0
Choudhury,M,Leicester,20,0820,,0,0,0,0,,,,0,0
R.Pereira,D,Leicester,21,0821,XER,10,0,0,2,TFE,XER,,0,0
M.James,M,Leicester,22,0822,,0,0,0,0,,,,0,0
N.Mendy,M,Leicester,24,0824,,0,0,0,0,,,,0,0
Ndidi,M,Leicester,25,0825,,0,0,0,0,,,,0,0
Praet,M,Leicester,26,0826,,0,0,0,0,,,,0,0
C.Fuchs,D,Leicester,28,0828,,0,0,0,0,,,,0,0
Jakupovic,G,Leicester,35,0835,,0,0,0,0,,,,0,0
Leshabela,M,Leicester,38,0838,,0,0,0,0,,,,0,0
D.Johnson,D,Leicester,39,0839,,0,0,0,0,,,,0,0
Johansson,G,Leicester,40,0840,,0,0,0,0,,,,0,0
R.Davies,G,Leicester,42,0842,,0,0,0,0,,,,0,0
Stolarczyk,G,Leicester,43,0843,,0,0,0,0,,,,0,0
Daley-Campbell,D,Leicester,44,0844,,0,0,0,0,,,,0,0
Hirst,F,Leicester,45,0845,,0,0,0,0,,,,0,0
C.Wright,M,Leicester,46,0846,,0,0,0,0,,,,0,0
Eppiah,F,Leicester,47,0847,,0,0,0,0,,,,0,0
Ughelumba,D,Leicester,48,0848,,0,0,0,0,,,,0,0
O'Connor,D,Leicester,50,0850,,0,0,0,0,,,,0,0
Hulme,M,Leicester,51,0851,,0,0,0,0,,,,0,0
Shade,M,Leicester,53,0853,,0,0,0,0,,,,0,0
Tee,M,Leicester,54,0854,,0,0,0,0,,,,0,0
Reghba,F,Leicester,55,0855,,0,0,0,0,,,,0,0
L.Thomas,D,Leicester,56,0856,,0,0,0,0,,,,0,0
S.Tavares,M,Leicester,57,0857,,0,0,0,0,,,,0,0
Leathers,M,Leicester,58,0858,,0,0,0,0,,,,0,0
Arlott-John,F,Leicester,59,0859,,0,0,0,0,,,,0,0
Gyamfi,D,Leicester,60,0860,,0,0,0,0,,,,0,0
W.Russ,F,Leicester,61,0861,,0,0,0,0,,,,0,0
Bolkiah,F,Leicester,62,0862,,0,0,0,0,,,,0,0
Kranthove,D,Leicester,63,0863,,0,0,0,0,,,,0,0
Fabianski,G,WestHam,1,0901,,0,0,0,0,,,,0,0
Reid,D,WestHam,2,0902,,0,0,0,0,,,,0,0
Cresswell,D,WestHam,3,0903,IMA,10,0,0,1,IMA,,,0,0
Balbuena,D,WestHam,4,0904,,0,0,0,0,,,,0,0
Zabaleta,D,WestHam,5,0905,,0,0,0,0,,,,0,0
Yarmolenko,F,WestHam,7,0907,MCG,10,0,0,2,TFE,MCG,,0,0
F.Anderson,M,WestHam,8,0908,TMM,20,0,0,1,TMM,,,0,0
Lanzini,M,WestHam,10,0910,TFE,10,0,0,2,JIU,TFE,,0,0
Snodgrass,M,WestHam,11,0911,,0,0,0,0,,,,0,0
Roberto,G,Alaves,13,0913,,0,0,0,0,,,,0,0
C.Sanchez,M,WestHam,15,0915,,0,0,0,0,,,,0,0
Noble,M,WestHam,16,0916,WTF,10,0,0,2,VIK,WTF,,0,0
Bowen,F,WestHam,17,0917,XER,10,0,1,1,XER,,,0,0
Fornals,M,WestHam,18,0918,,0,0,0,0,,,,0,0
Wilshere,M,WestHam,19,0919,,0,0,0,0,,,,0,0
Cardoso,D,WestHam,20,0920,,0,0,0,0,,,,0,0
Ogbonna,D,WestHam,21,0921,,0,0,0,0,,,,0,0
Haller,F,WestHam,22,0922,MCG,35,0,3,1,MCG,,,0,0
I.Diop,D,WestHam,23,0923,XER,10,0,0,1,XER,,,0,0
Fredericks,D,WestHam,24,0924,,0,0,0,0,,,,0,0
DavidMartin,G,WestHam,25,0925,,0,0,0,0,,,,0,0
Masuaku,D,WestHam,26,0926,,0,0,0,0,,,,0,0
Ajeti,F,WestHam,27,0927,,0,0,0,0,,,,0,0
Soucek,M,WestHam,28,0928,CPU,25,1,3,1,CPU,,,0,0
Antonio,F,WestHam,30,0930,LEI,10,7,1,1,LEI,,,0,0
X.Silva,F,WestHam,32,0932,,0,0,0,0,,,,0,0
Randolph,G,WestHam,35,0935,,0,0,0,0,,,,0,0
Dju,F,WestHam,36,0936,,0,0,0,0,,,,0,0
AlfieLewis,M,WestHam,39,0939,,0,0,0,0,,,,0,0
Afolayan,F,WestHam,40,0940,,0,0,0,0,,,,0,0
Rice,M,WestHam,41,0941,,0,0,0,0,,,,0,0
Rosa,M,WestHam,44,0944,,0,0,0,0,,,,0,0
Akinola,D,WestHam,46,0946,,0,0,0,0,,,,0,0
Hegyi,G,WestHam,47,0947,,0,0,0,0,,,,0,0
Anang,G,WestHam,49,0949,,0,0,0,0,,,,0,0
Scully,M,WestHam,51,0951,,0,0,0,0,,,,0,0
Ngakia,D,WestHam,52,0952,,0,0,0,0,,,,0,0
B.Johnson,M,WestHam,53,0953,,0,0,0,0,,,,0,0
Adarkwa,F,WestHam,55,0955,,0,0,0,0,,,,0,0
E.Longelo,F,WestHam,56,0956,,0,0,0,0,,,,0,0
Watson,M,WestHam,57,0957,,0,0,0,0,,,,0,0
Hannam,D,WestHam,59,0959,,0,0,0,0,,,,0,0
Simon-Swyer,M,WestHam,61,0961,,0,0,0,0,,,,0,0
Caiger,D,WestHam,62,0962,,0,0,0,0,,,,0,0
Roach,G,WestHam,63,0963,,0,0,0,0,,,,0,0
Okotcha,D,WestHam,64,0964,,0,0,0,0,,,,0,0
Giddings,M,WestHam,65,0965,,0,0,0,0,,,,0,0
Appiah-Forson,M,WestHam,66,0966,,0,0,0,0,,,,0,0
V.Parkes,F,WestHam,67,0967,,0,0,0,0,,,,0,0
Greenidge,D,WestHam,68,0968,,0,0,0,0,,,,0,0
Nebyla,M,WestHam,69,0969,,0,0,0,0,,,,0,0
Adebayo,M,WestHam,71,0971,,0,0,0,0,,,,0,0
Chesters,F,WestHam,72,0972,,0,0,0,0,,,,0,0
Jinadu,G,WestHam,73,0973,,0,0,0,0,,,,0,0
Diallo,F,WestHam,74,0974,,0,0,0,0,,,,0,0
Baptiste,D,WestHam,75,0975,,0,0,0,0,,,,0,0
M.Parker,D,WestHam,76,0976,,0,0,0,0,,,,0,0
Odubeko,F,WestHam,77,0977,,0,0,0,0,,,,0,0
Ashby,D,WestHam,78,0978,,0,0,0,0,,,,0,0
Nsumbu,D,WestHam,79,0979,,0,0,0,0,,,,0,0
H.Gomes,G,Watford,1,1001,,0,0,0,0,,,,0,0
Janmaat,D,Watford,2,1002,,0,0,0,0,,,,0,0
Dawson,D,Watford,4,1004,,0,0,0,0,,,,0,0
Prodl,D,Udinese,,1005,,0,0,0,0,,,,0,0
Mariappa,D,Watford,6,1006,,0,0,0,0,,,,0,0
Deulofeu,F,Watford,7,1007,,0,0,0,1,MCG,,,0,0
Cleverley,M,Watford,8,1008,,0,0,0,0,,,,0,0
Deeney,F,Watford,9,1009,LIN,10,0,4,1,LIN,,,0,0
Welbeck,F,Watford,10,1010,,0,0,0,0,,,,0,0
Masina,D,Watford,11,1011,,0,0,0,0,,,,0,0
Chalobah,M,Watford,14,1014,,0,0,0,0,,,,0,0
Cathcart,D,Watford,15,1015,,0,0,0,0,,,,0,0
A.Doucoure,M,Watford,16,1016,LEI,10,1,1,2,JIU,LEI,,0,0
JoaoPedroJunqueira,F,Watford,17,1017,,0,0,0,0,,,,0,0
A.Gray,F,Watford,18,1018,,0,0,0,1,MCG,,,0,0
Hughes,M,Watford,19,1019,,0,0,0,0,,,,0,0
Quina,M,Watford,20,1020,,0,0,0,0,,,,0,0
Femenia,M,Watford,21,1021,,0,0,0,0,,,,0,0
Success,F,Watford,22,1022,,0,0,0,0,,,,0,0
I.Sarr,F,Watford,23,1023,WTF,10,0,0,1,WTF,,,0,0
Dele-Bashiru,M,Watford,24,1024,,0,0,0,0,,,,0,0
Holebas,D,Watford,25,1025,,0,0,0,0,,,,0,0
Foster,G,Watford,26,1026,,0,0,0,0,,,,0,0
Kabasele,D,Watford,27,1027,,0,0,0,0,,,,0,0
Capoue,M,Watford,29,1029,,0,0,0,0,,,,0,0
Bachmann,G,Watford,35,1035,,0,0,0,0,,,,0,0
Foulquier,D,Granada,2,1036,,0,0,0,0,,,,0,0
Pereyra,M,Watford,37,1037,,0,0,0,0,,,,0,0
Dalby,F,Watford,40,1040,,0,0,0,0,,,,0,0
M.Barrett,D,Watford,41,1041,,0,0,0,0,,,,0,0
Whelan,M,Watford,42,1042,,0,0,0,0,,,,0,0
Hungbo,M,Watford,44,1044,,0,0,0,0,,,,0,0
J.Balogun,D,Watford,45,1045,,0,0,0,0,,,,0,0
Wise,M,Watford,46,1046,,0,0,0,0,,,,0,0
A.Parkes,G,Watford,47,1047,,0,0,0,0,,,,0,0
Spencer-Adams,D,Watford,51,1051,,0,0,0,0,,,,0,0
K.Hinds,F,Watford,53,1053,,0,0,0,0,,,,0,0
J.Bennetts,M,Watford,58,1058,,0,0,0,0,,,,0,0
Janjeva,D,Watford,72,1072,,0,0,0,0,,,,0,0
J.Ward,D,CrystalPalace,2,1102,,0,0,0,0,,,,0,0
Aanholt,D,CrystalPalace,3,1103,ESP,10,2,0,2,LIN,ESP,,0,0
Milivojevic,M,CrystalPalace,4,1104,LIN,15,2,1,2,XER,LIN,,0,0
Tomkins,D,CrystalPalace,5,1105,,0,0,0,0,,,,0,0
Dann,D,CrystalPalace,6,1106,,0,0,0,0,,,,0,0
Meyer,M,CrystalPalace,7,1107,,0,0,0,0,,,,0,0
Kouyate,M,CrystalPalace,8,1108,,0,0,0,1,LYF,,,0,0
Ayew,F,CrystalPalace,9,1109,CPU,23,1,4,1,CPU,,,0,0
Townsend,M,CrystalPalace,10,1110,,0,0,0,0,,,,0,0
Zaha,F,CrystalPalace,11,1111,ESP,10,0,4,2,NLP,ESP,,0,0
Sakho,D,CrystalPalace,12,1112,,0,0,0,0,,,,0,0
Hennessey,G,CrystalPalace,13,1113,,0,0,0,0,,,,0,0
Schlupp,D,CrystalPalace,15,1115,,0,1,0,1,HSV,,,0,0
Benteke,F,CrystalPalace,17,1117,TFE,10,0,1,1,TFE,,,0,0
McArthur,M,CrystalPalace,18,1118,,0,0,0,0,,,,0,0
S.Henderson,G,CrystalPalace,19,1119,,0,0,0,0,,,,0,0
J.McCarthy,M,CrystalPalace,22,1122,,0,0,0,0,,,,0,0
Camarasa,M,Alaves,10,1123,LYF,10,0,0,1,LYF,,,0,0
Cahill,D,CrystalPalace,24,1124,,0,0,0,0,,,,0,0
Guaita,G,CrystalPalace,31,1131,,0,0,0,0,,,,0,0
M.Kelly,D,CrystalPalace,34,1134,,0,0,0,0,,,,0,0
Tavares,D,CrystalPalace,36,1136,,0,0,0,0,,,,0,0
Kirby,M,CrystalPalace,37,1137,,0,0,0,0,,,,0,0
McGregor,M,CrystalPalace,38,1138,,0,0,0,0,,,,0,0
T.Mitchell,D,CrystalPalace,39,1139,,0,0,0,0,,,,0,0
Pierrick,M,CrystalPalace,40,1140,,0,0,0,0,,,,0,0
Riedewald,M,CrystalPalace,44,1144,,0,0,0,0,,,,0,0
Dubravka,G,Newcastle,1,1201,,0,0,0,0,,,,0,0
C.Clark,D,Newcastle,2,1202,,0,0,0,0,,,,0,0
Dummett,D,Newcastle,3,1203,,0,0,0,0,,,,0,0
Schar,D,Newcastle,5,1205,CPU,11,0,0,1,CPU,,,0,0
Lascelles,D,Newcastle,6,1206,,0,0,0,0,,,,0,0
A.Carroll,F,Newcastle,7,1207,,0,0,0,0,,,,0,0
Shelvey,M,Newcastle,8,1208,JIU,10,1,0,1,JIU,,,0,0
Joelinton,F,Newcastle,9,1209,TFE,10,0,0,2,VIK,TFE,,0,0
Saint-Maximin,F,Newcastle,10,1210,CPU,10,0,0,1,CPU,,,0,0
Ritchie,M,Newcastle,11,1211,CPU,10,1,0,1,CPU,,,0,0
Gayle,F,Newcastle,12,1212,LIN,10,0,1,1,LIN,,,0,0
Muto,F,Newcastle,13,1213,,0,0,0,0,,,,0,0
Hayden,D,Newcastle,14,1214,,0,0,0,0,,,,0,0
Willems,D,Newcastle,15,1215,,0,0,0,0,,,,0,0
Krafth,D,Newcastle,17,1217,,0,0,0,0,,,,0,0
F.Fernandez,D,Newcastle,18,1218,,0,0,0,0,,,,0,0
Manquillo,D,Newcastle,19,1219,,0,0,0,0,,,,0,0
Lejeune,D,Newcastle,20,1220,,0,0,0,0,,,,0,0
Elliot,G,Newcastle,21,1221,,0,0,0,0,,,,0,0
Yedlin,D,Newcastle,22,1222,,0,0,0,0,,,,0,0
Almiron,M,Newcastle,24,1224,IMA,10,2,0,1,IMA,,,0,0
Sterry,D,Newcastle,25,1225,,0,0,0,0,,,,0,0
Darlow,G,Newcastle,26,1226,,0,0,0,0,,,,0,0
Atsu,M,Newcastle,30,1230,,0,0,0,0,,,,0,0
L.Gibson,D,Newcastle,33,1233,,0,0,0,0,,,,0,0
K.Scott,M,Newcastle,35,1235,,0,0,0,0,,,,0,0
S.Longstaff,M,Newcastle,36,1236,,0,0,0,0,,,,0,0
V.Fernandez,F,Newcastle,38,1238,,0,0,0,0,,,,0,0
JakeTurner,G,Newcastle,39,1239,,0,0,0,0,,,,0,0
R.Longelo,M,Newcastle,40,1240,,0,0,0,0,,,,0,0
M.Longstaff,M,Newcastle,43,1243,,0,0,0,0,,,,0,0
Sangare,M,Newcastle,44,1244,,0,0,0,0,,,,0,0
Cass,D,Newcastle,45,1245,,0,0,0,0,,,,0,0
Charman,F,Newcastle,46,1246,,0,0,0,0,,,,0,0
Soerensen,F,Newcastle,47,1247,,0,0,0,0,,,,0,0
O.Bailey,D,Newcastle,48,1248,,0,0,0,0,,,,0,0
T.Allan,F,Newcastle,50,1250,,0,0,0,0,,,,0,0
Y.Toure,F,Newcastle,51,1251,,0,0,0,0,,,,0,0
Walters,D,Newcastle,52,1252,,0,0,0,0,,,,0,0
A.Wilson,F,Newcastle,53,1253,,0,0,0,0,,,,0,0
Langley,G,Newcastle,54,1254,,0,0,0,0,,,,0,0
Francillette,D,Newcastle,55,1255,,0,0,0,0,,,,0,0
R.Barrett,D,Newcastle,58,1258,,0,0,0,0,,,,0,0
McEntee,D,Newcastle,59,1259,,0,0,0,0,,,,0,0
J.Young,M,Newcastle,60,1260,,0,0,0,0,,,,0,0
Gamblin,D,Newcastle,63,1263,,0,0,0,0,,,,0,0
Reed,F,Newcastle,64,1264,,0,0,0,0,,,,0,0
Swailes,D,Newcastle,66,1266,,0,0,0,0,,,,0,0
E.Anderson,M,Newcastle,67,1267,,0,0,0,0,,,,0,0
J.Scott,D,Newcastle,75,1275,,0,0,0,0,,,,0,0
Stephenson,M,Newcastle,76,1276,,0,0,0,0,,,,0,0
J.White,M,Newcastle,77,1277,,0,0,0,0,,,,0,0
Boruc,G,Bournemouth,1,1301,,0,0,0,0,,,,0,0
Francis,D,Bournemouth,2,1302,,0,0,0,0,,,,0,0
S.Cook,D,Bournemouth,3,1303,,0,0,0,0,,,,0,0
Gosling,M,Bournemouth,4,1304,,0,0,0,0,,,,0,0
Ake,D,Bournemouth,5,1305,,0,1,0,1,XER,,,0,0
Surman,M,Bournemouth,6,1306,,0,0,0,0,,,,0,0
King,F,Bournemouth,7,1307,LIN,10,0,3,2,ESP,LIN,,0,0
Lerma,M,Bournemouth,8,1308,,0,0,0,0,,,,0,0
Solanke,F,Bournemouth,9,1309,,0,0,0,0,,,,0,0
Ibe,M,Bournemouth,10,1310,,0,0,0,0,,,,0,0
Daniels,D,Bournemouth,11,1311,,0,0,0,0,,,,0,0
Ramsdale,G,Bournemouth,12,1312,,0,0,0,0,,,,0,0
C.Wilson,F,Bournemouth,13,1313,TFE,15,3,3,1,TFE,,,0,0
Danjuma,M,Bournemouth,14,1314,,0,0,0,0,,,,0,0
A.Smith,D,Bournemouth,15,1315,,0,0,0,0,,,,0,0
L.Cook,M,Bournemouth,16,1316,,0,0,0,0,,,,0,0
Stacey,D,Bournemouth,17,1317,,0,0,0,0,,,,0,0
Stanislas,M,Bournemouth,19,1319,,0,0,0,0,,,,0,0
D.Brooks,M,Bournemouth,20,1320,,0,0,0,0,,,,0,0
Rico,D,Bournemouth,21,1321,,0,0,0,0,,,,0,0
H.Wilson,M,Bournemouth,22,1322,NLP,33,0,4,2,LYF,NLP,,0,0
Fraser,M,Bournemouth,24,1324,,0,0,0,0,,,,0,0
Simpson,D,Bournemouth,25,1325,,0,0,0,0,,,,0,0
L.Kelly,D,Bournemouth,26,1326,,0,0,0,0,,,,0,0
K.Taylor,M,Bournemouth,28,1328,,0,0,0,0,,,,0,0
Billing,M,Bournemouth,29,1329,,0,0,0,0,,,,0,0
Mepham,D,Bournemouth,33,1333,,0,0,0,0,,,,0,0
C.Jordan,D,Bournemouth,37,1337,,0,0,0,0,,,,0,0
Dennis,G,Bournemouth,40,1340,,0,0,0,0,,,,0,0
Travers,G,Bournemouth,42,1342,,0,0,0,0,,,,0,0
Surridge,F,Bournemouth,44,1344,,0,0,0,0,,,,0,0
Sherring,D,Bournemouth,50,1350,,0,0,0,0,,,,0,0
Kilkenny,M,Bournemouth,53,1353,,0,0,0,0,,,,0,0
Cordner,D,Bournemouth,55,1355,,0,0,0,0,,,,0,0
Anthony,F,Bournemouth,56,1356,,0,0,0,0,,,,0,0
Genesini,D,Bournemouth,60,1360,,0,0,0,0,,,,0,0
Camp,D,Bournemouth,63,1363,,0,0,0,0,,,,0,0
Saydee,F,Bournemouth,65,1365,,0,0,0,0,,,,0,0
Pope,G,Burnley,1,1401,,0,0,0,0,,,,0,0
Lowton,D,Burnley,2,1402,,0,0,0,0,,,,0,0
C.Taylor,D,Burnley,3,1403,,0,0,0,0,,,,0,0
Cork,M,Burnley,4,1404,,0,0,0,0,,,,0,0
Tarkowski,D,Burnley,5,1405,,0,0,0,0,,,,0,0
Mee,D,Burnley,6,1406,,0,0,0,0,,,,0,0
Gudmundsson,M,Burnley,7,1407,,0,0,0,0,,,,0,0
Drinkwater,M,AstonVilla,4,1408,,0,0,0,0,,,,0,0
Wood,F,Burnley,9,1409,VIK,10,4,4,1,VIK,,,0,0
A.Barnes,F,Burnley,10,1410,,0,2,0,1,WTF,,,0,0
McNeil,M,Burnley,11,1411,,0,0,0,0,,,,0,0
Brady,M,Burnley,12,1412,,0,0,0,0,,,,0,0
Hendrick,M,Burnley,13,1413,,0,0,0,0,,,,0,0
Gibson,D,Burnley,14,1414,,0,0,0,0,,,,0,0
Peacock-Farrell,G,Burnley,15,1415,,0,0,0,0,,,,0,0
Westwood,M,Burnley,18,1418,,0,0,0,0,,,,0,0
JayRodriguez,F,Burnley,19,1419,HSV,10,2,2,1,HSV,,,0,0
Hart,G,Burnley,20,1420,,0,0,0,0,,,,0,0
Pieters,D,Burnley,23,1423,,0,0,0,0,,,,0,0
Lennon,M,Burnley,25,1425,,0,0,0,0,,,,0,0
Bardsley,D,Burnley,26,1426,,0,0,0,0,,,,0,0
Vydra,F,Burnley,27,1427,LIN,10,0,0,1,LIN,,,0,0
K.Long,D,Burnley,28,1428,,0,0,0,0,,,,0,0
Legzdins,G,Burnley,30,1430,,0,0,0,0,,,,0,0
Dunne,D,Burnley,34,1434,,0,0,0,0,,,,0,0
Richardson,F,Burnley,38,1438,,0,0,0,0,,,,0,0
Koiki,D,Burnley,42,1442,,0,0,0,0,,,,0,0
Goodridge,M,Burnley,44,1444,,0,0,0,0,,,,0,0
A.McCarthy,G,Southampton,1,1501,,0,0,0,0,,,,0,0
Soares,D,Arsenal,17,1502,,0,0,0,0,,,,0,0
Yoshida,D,Sampdoria,34,1503,,0,0,0,0,,,,0,0
Vestergaard,D,Southampton,4,1504,,0,0,0,0,,,,0,0
J.Stephens,D,Southampton,5,1505,,0,0,0,0,,,,0,0
S.Long,F,Southampton,7,1507,,0,0,0,0,,,,0,0
Ings,F,Southampton,9,1509,NLP,10,10,5,1,NLP,,,0,0
C.Adams,F,Southampton,10,1510,,0,0,0,0,,,,0,0
Djenepo,M,Southampton,12,1512,,0,0,0,0,,,,0,0
Romeu,M,Southampton,14,1514,,0,0,0,0,,,,0,0
Ward-Prowse,M,Southampton,16,1516,LIN,10,2,1,2,VIK,LIN,,0,0
Armstrong,M,Southampton,17,1517,WTF,10,0,1,1,WTF,,,0,0
Boufal,M,Southampton,19,1519,,0,0,0,0,,,,0,0
Obafemi,F,Southampton,20,1520,,0,0,0,0,,,,0,0
Bertrand,D,Southampton,21,1521,,0,0,0,0,,,,0,0
Redmond,M,Southampton,22,1522,IMA,10,0,0,2,ESP,IMA,,0,0
Hoejbjerg,M,Southampton,23,1523,,0,0,0,0,,,,0,0
Smallbone,M,Southampton,27,1527,,0,0,0,0,,,,0,0
Gunn,G,Southampton,28,1528,,0,0,0,0,,,,0,0
Vokins,D,Southampton,29,1529,,0,0,0,0,,,,0,0
Bednarek,D,Southampton,35,1535,,0,0,0,0,,,,0,0
Danso,D,Southampton,38,1538,,0,0,0,0,,,,0,0
N'Lundulu,F,Southampton,40,1540,,0,0,0,0,,,,0,0
H.Lewis,G,Southampton,41,1541,,0,0,0,0,,,,0,0
Valery,D,Southampton,43,1543,,0,0,0,0,,,,0,0
McQueen,M,Southampton,45,1545,,0,0,0,0,,,,0,0
M.Barnes,F,Southampton,46,1546,,0,0,0,0,,,,0,0
Ferry,F,Southampton,47,1547,,0,0,0,0,,,,0,0
K.Hansen,F,Southampton,48,1548,,0,0,0,0,,,,0,0
O'Driscoll,M,Southampton,50,1550,,0,0,0,0,,,,0,0
T.Johnson,M,Southampton,51,1551,,0,0,0,0,,,,0,0
Tella,M,Southampton,52,1552,,0,0,0,0,,,,0,0
Hale,F,Southampton,53,1553,,0,0,0,0,,,,0,0
Cull,G,Southampton,55,1555,,0,0,0,0,,,,0,0
Bycroft,G,Southampton,56,1556,,0,0,0,0,,,,0,0
TommyScott,G,Southampton,57,1557,,0,0,0,0,,,,0,0
Olufunwa,D,Southampton,58,1558,,0,0,0,0,,,,0,0
Ledwidge,D,Southampton,60,1560,,0,0,0,0,,,,0,0
Tchaptchet,D,Southampton,62,1562,,0,0,0,0,,,,0,0
Brennan,M,Southampton,63,1563,,0,0,0,0,,,,0,0
Jankewitz,M,Southampton,64,1564,,0,0,0,0,,,,0,0
Watts,M,Southampton,65,1565,,0,0,0,0,,,,0,0
Robise,F,Southampton,66,1566,,0,0,0,0,,,,0,0
Norton,D,Southampton,67,1567,,0,0,0,0,,,,0,0
JackTurner,M,Southampton,68,1568,,0,0,0,0,,,,0,0
Agbontohoma,D,Southampton,69,1569,,0,0,0,0,,,,0,0
O.Wright,G,Southampton,70,1570,,0,0,0,0,,,,0,0
Kpohomouh,D,Southampton,71,1571,,0,0,0,0,,,,0,0
Chauke,D,Southampton,72,1572,,0,0,0,0,,,,0,0
R.Mitchell,M,Southampton,73,1573,,0,0,0,0,,,,0,0
Defise,M,Southampton,74,1574,,0,0,0,0,,,,0,0
Rus,F,Southampton,75,1575,,0,0,0,0,,,,0,0
Keogh,M,Southampton,76,1576,,0,0,0,0,,,,0,0
Morris,D,Southampton,77,1577,,0,0,0,0,,,,0,0
Bellis,M,Southampton,78,1578,,0,0,0,0,,,,0,0
Olaigbe,F,Southampton,79,1579,,0,0,0,0,,,,0,0
Ryan,G,Brighton,1,1601,,0,0,0,0,,,,0,0
Duffy,D,Brighton,4,1604,,0,0,0,0,,,,0,0
Dunk,D,Brighton,5,1605,TFE,10,1,0,1,TFE,,,0,0
D.Stephens,M,Brighton,6,1606,,0,0,0,0,,,,0,0
Maupay,F,Brighton,7,1607,XER,10,1,7,1,XER,,,0,0
Bissouma,M,Brighton,8,1608,,0,0,0,0,,,,0,0
Trossard,M,Brighton,11,1611,,0,2,0,1,LIN,,,0,0
P.Gross,M,Brighton,13,1613,,0,0,0,0,,,,0,0
Webster,D,Brighton,15,1615,CPU,10,0,0,1,CPU,,,0,0
Jahanbakhsh,F,Brighton,16,1616,,0,0,0,0,,,,0,0
Murray,F,Brighton,17,1617,,0,0,0,0,,,,0,0
Mooy,M,Brighton,18,1618,,0,0,0,0,,,,0,0
Izquierdo,F,Brighton,19,1619,,0,0,0,0,,,,0,0
March,M,Brighton,20,1620,,0,0,0,0,,,,0,0
Schelotto,D,Brighton,21,1621,,0,0,0,0,,,,0,0
Montoya,D,Brighton,22,1622,,0,0,0,0,,,,0,0
Steele,G,Brighton,23,1623,,0,0,0,0,,,,0,0
Propper,M,Brighton,24,1624,,0,0,0,0,,,,0,0
Button,G,Brighton,27,1627,,0,0,0,0,,,,0,0
Bernardo,D,Brighton,30,1630,,0,0,0,0,,,,0,0
